TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,39,5,1220,12619,0,175,1,X,05,2023
1,0101,42,5,1220,64359,0,317,1,X,05,2023
1,0101,48,5,1220,19737,0,281,1,X,05,2023
1,0101,63,5,1220,69377,0,404,1,X,05,2023
1,0101,63,5,1220,104568,0,608,2,X,05,2023
1,0101,64,5,1220,3187,0,11,2,X,05,2023
1,0101,72,6,1220,83191,0,2398,1,X,05,2023
1,0101,73,5,1220,19840,0,125,1,X,05,2023
1,0101,73,5,1220,18640,0,115,2,X,05,2023
1,0101,73,6,1220,23090,0,828,1,X,05,2023
1,0101,76,5,1220,8335,0,27,2,X,05,2023
1,0101,76,6,1220,12872,0,410,1,X,05,2023
1,0101,81,5,1220,3574,0,17,2,X,05,2023
1,0101,84,5,1220,57666,0,311,1,X,05,2023
1,0101,84,5,1220,23646,0,786,2,X,05,2023
1,0101,85,5,1220,3347,0,133,1,X,05,2023
1,0101,85,5,1220,50319,0,557,2,X,05,2023
1,0101,88,5,1220,24716,0,266,1,X,05,2023
1,0101,90,5,1220,32024,0,644,1,X,05,2023
1,0101,90,5,1220,10926,0,129,2,X,05,2023
1,0101,94,5,1220,12370,0,68,2,X,05,2023
1,0102,25,6,1220,16089,0,73,2,X,05,2023
1,0102,72,6,1220,58518,0,664,1,X,05,2023
1,0102,73,6,1220,23803,0,295,1,X,05,2023
1,0102,98,8,1220,700340,0,2470,1,X,05,2023
1,0103,03,5,1220,97376,0,2589,1,X,05,2023
1,0103,05,5,1220,14625,0,498,1,X,05,2023
1,0103,32,5,1220,4921,0,96,1,X,05,2023
1,0103,39,5,1220,2667,0,90,1,X,05,2023
1,0103,44,5,1220,12684,0,316,1,X,05,2023
1,0103,68,5,1220,5179,0,221,1,X,05,2023
1,0103,73,5,1220,21495,0,872,1,X,05,2023
1,0103,94,5,1220,6099,0,236,2,X,05,2023
1,0104,01,5,1220,484012,0,7920,1,X,05,2023
1,0104,10,6,1220,106972,0,2096,1,X,05,2023
1,0104,11,5,1220,7328,0,142,1,X,05,2023
1,0104,12,5,1220,45032,0,1694,1,X,05,2023
1,0104,17,5,1220,2763295,0,130232,1,X,05,2023
1,0104,19,5,1220,134872,0,14908,1,X,05,2023
1,0104,25,5,1220,5638,0,532,1,X,05,2023
1,0104,29,5,1220,3835,0,94,1,X,05,2023
1,0104,31,5,1220,25629,0,3218,1,X,05,2023
1,0104,32,5,1220,7778,0,152,1,X,05,2023
1,0104,32,5,1220,3365,0,118,2,X,05,2023
1,0104,35,5,1220,2785,0,138,1,X,05,2023
1,0104,38,5,1220,45005,0,1493,1,X,05,2023
1,0104,39,5,1220,80241,0,1755,1,X,05,2023
1,0104,39,5,1220,15861,0,540,2,X,05,2023
1,0104,44,5,1220,4355799,0,73618,1,X,05,2023
1,0104,44,5,1220,20887,0,433,2,X,05,2023
1,0104,47,5,1220,743671,0,30540,1,X,05,2023
1,0104,48,5,1220,7210906,0,532347,1,X,05,2023
1,0104,48,5,1220,40718,0,798,2,X,05,2023
1,0104,48,6,1220,173507,0,1716,1,X,05,2023
1,0104,49,5,1220,6981,0,203,2,X,05,2023
1,0104,54,5,1220,517337,0,1674,1,X,05,2023
1,0104,55,5,1220,762067,0,5919,1,X,05,2023
1,0104,56,5,1220,65231,0,341,1,X,05,2023
1,0104,58,5,1220,4924,0,147,1,X,05,2023
1,0104,59,5,1220,21800,0,427,1,X,05,2023
1,0104,68,5,1220,477019,0,22588,1,X,05,2023
1,0104,69,5,1220,3723,0,108,1,X,05,2023
1,0104,71,5,1220,4998,0,62,2,X,05,2023
1,0104,72,5,1220,49433,0,3624,1,X,05,2023
1,0104,74,5,1220,305280,0,2295,1,X,05,2023
1,0104,75,5,1220,2796,0,46,1,X,05,2023
1,0104,76,5,1220,262856,0,17583,1,X,05,2023
1,0104,82,5,1220,8700,0,170,1,X,05,2023
1,0104,82,5,1220,3746,0,109,2,X,05,2023
1,0104,83,5,1220,30139,0,591,2,X,05,2023
1,0104,84,5,1220,330944,0,7192,1,X,05,2023
1,0104,84,5,1220,495372,0,5312,2,X,05,2023
1,0104,85,5,1220,3858,0,112,1,X,05,2023
1,0104,85,5,1220,251175,0,2636,2,X,05,2023
1,0104,86,5,1220,550828,0,1983,1,X,05,2023
1,0104,87,5,1220,2195293,0,50582,1,X,05,2023
1,0104,87,5,1220,39416,0,1140,2,X,05,2023
1,0104,89,5,1220,247829,0,3320,1,X,05,2023
1,0104,90,5,1220,2601,0,71,2,X,05,2023
1,0104,94,5,1220,27181,0,236,1,X,05,2023
1,0104,95,5,1220,31604,0,871,2,X,05,2023
1,0104,97,5,1220,12748,0,277,1,X,05,2023
1,0104,98,5,1220,690436,0,14993,1,X,05,2023
1,0105,03,5,1220,195783,0,2684,2,X,05,2023
1,0105,23,6,1220,35574,0,1693,1,X,05,2023
1,0105,25,6,1220,73253,0,584,1,X,05,2023
1,0105,25,6,1220,686524,0,3139,2,X,05,2023
1,0105,27,6,1220,596707,0,13316,1,X,05,2023
1,0105,44,6,1220,1036835,0,21980,1,X,05,2023
1,0105,54,5,1220,49270,0,1390,1,X,05,2023
1,0105,85,5,1220,21925,0,2479,1,X,05,2023
1,0105,95,5,1220,18676,0,1758,1,X,05,2023
1,0106,01,5,1220,121060,0,1266,1,X,05,2023
1,0106,03,5,1220,14753,0,289,1,X,05,2023
1,0106,03,5,1220,725933,0,23841,2,X,05,2023
1,0106,04,5,1220,127165,0,1841,1,X,05,2023
1,0106,05,5,1220,407811,0,23297,1,X,05,2023
1,0106,06,5,1220,462060,0,853,1,X,05,2023
1,0106,06,5,1220,3753,0,3,2,X,05,2023
1,0106,07,5,1220,951900,0,45424,1,X,05,2023
1,0106,08,5,1220,442981,0,8060,1,X,05,2023
1,0106,08,5,1220,1645212,0,28242,2,X,05,2023
1,0106,09,5,1220,8296,0,131,1,X,05,2023
1,0106,09,5,1220,117995,0,2312,2,X,05,2023
1,0106,11,5,1220,14282,0,996,1,X,05,2023
1,0106,11,5,1220,22367,0,1,2,X,05,2023
1,0106,12,5,1220,67060,0,7909,1,X,05,2023
1,0106,12,5,1220,8231,0,8,2,X,05,2023
1,0106,15,5,1220,468986,0,7386,1,X,05,2023
1,0106,16,5,1220,145590,0,6438,1,X,05,2023
1,0106,17,5,1220,3579,0,200,2,X,05,2023
1,0106,18,5,1220,53654,0,4220,1,X,05,2023
1,0106,19,5,1220,1947612,0,105803,1,X,05,2023
1,0106,20,5,1220,270778,0,19955,1,X,05,2023
1,0106,20,5,1220,56648,0,857,2,X,05,2023
1,0106,21,5,1220,256357,0,11219,1,X,05,2023
1,0106,22,5,1220,490662,0,34240,1,X,05,2023
1,0106,22,5,1220,30730,0,1692,2,X,05,2023
1,0106,23,5,1220,24185,0,472,1,X,05,2023
1,0106,25,5,1220,84407,0,3271,1,X,05,2023
1,0106,27,5,1220,1373168,0,32520,1,X,05,2023
1,0106,28,5,1220,954992,0,55037,1,X,05,2023
1,0106,28,6,1220,111055,0,3329,1,X,05,2023
1,0106,29,5,1220,72919,0,901,1,X,05,2023
1,0106,29,5,1220,70882,0,3965,2,X,05,2023
1,0106,31,5,1220,145450,0,13308,1,X,05,2023
1,0106,32,5,1220,507709,0,12625,1,X,05,2023
1,0106,33,5,1220,370146,0,4982,1,X,05,2023
1,0106,33,5,1220,378611,0,6747,2,X,05,2023
1,0106,34,5,1220,377075,0,15578,1,X,05,2023
1,0106,35,5,1220,135848,0,3966,1,X,05,2023
1,0106,38,5,1220,725367,0,10768,1,X,05,2023
1,0106,38,5,1220,125856,0,6658,2,X,05,2023
1,0106,39,5,1220,4716887,0,153924,1,X,05,2023
1,0106,39,5,1220,166273,0,13234,2,X,05,2023
1,0106,40,5,1220,7245038,0,384211,1,X,05,2023
1,0106,40,5,1220,454978,0,14487,2,X,05,2023
1,0106,42,5,1220,3687,0,79,1,X,05,2023
1,0106,42,5,1220,5145,0,127,2,X,05,2023
1,0106,44,5,1220,1603281,0,60747,1,X,05,2023
1,0106,44,5,1220,256012,0,9246,2,X,05,2023
1,0106,47,5,1220,330578,0,8044,1,X,05,2023
1,0106,48,5,1220,3594513,0,95622,1,X,05,2023
1,0106,48,5,1220,627046,0,3889,2,X,05,2023
1,0106,49,5,1220,10904,0,10,1,X,05,2023
1,0106,49,5,1220,5848,0,65,2,X,05,2023
1,0106,54,5,1220,77987,0,73,2,X,05,2023
