TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,AK,0102,5,,XY,1220,1,X,2021,15135,0,92
1,AK,0106,5,,XB,1220,1,X,2021,761533,0,16680
1,AK,0106,5,,XY,1220,1,X,2021,62562,0,759
1,AK,0106,8,,XB,1220,1,X,2021,2140647,0,46899
1,AK,0115,5,,XB,1220,1,X,2021,18742,0,1387
1,AK,0115,5,,XB,1220,2,X,2021,14719,0,501
1,AK,01XX,1,,XB,1220,1,X,2021,115611,24698,3515
1,AK,0704,5,,XO,1220,1,X,2021,5993,0,130
1,AK,0708,5,,XO,1220,1,X,2021,102478,0,777
1,AK,0712,5,,XQ,1220,2,X,2021,306038,0,3029
1,AK,07XX,3,,XO,1220,1,X,2021,38164,65,3189
1,AK,07XX,3,,XQ,1220,1,X,2021,9579,2197,207
1,AK,0901,5,,XO,1220,1,X,2021,31048,0,602
1,AK,09XX,3,,XO,1220,2,X,2021,2572,111,79
1,AK,11XX,3,XX,,2010,2,0,2021,2851,7,0
1,AK,1704,3,,XC,1220,1,X,2021,9711,4,0
1,AK,18XX,1,XX,,2010,1,1,2021,100178,50609,0
1,AK,19XX,1,,XB,1220,1,X,2021,6616561,3337136,144961
1,AK,19XX,1,XX,,2010,1,0,2021,204839,227110,0
1,AK,20XX,1,,XB,1220,1,X,2021,20605818,7776129,461333
1,AK,20XX,3,,XA,1220,1,X,2021,318539,8383,8489
1,AK,20XX,3,,XA,1220,2,X,2021,173647,594,1999
1,AK,20XX,3,,XC,1220,1,X,2021,416896,7840,16379
1,AK,20XX,3,,XC,1220,2,X,2021,225241,332,555
1,AK,20XX,3,,XM,1220,1,X,2021,119975,6734,1763
1,AK,20XX,3,,XM,1220,2,X,2021,16184,809,323
1,AK,20XX,3,,XO,1220,1,X,2021,335215,10884,7935
1,AK,20XX,3,,XO,1220,2,X,2021,37175,41,454
1,AK,20XX,3,,XQ,1220,1,X,2021,128529,4247,2982
1,AK,20XX,3,,XQ,1220,2,X,2021,127741,211,744
1,AK,20XX,8,,XC,1220,1,X,2021,20148,0,78
1,AK,20XX,8,,XC,1220,2,X,2021,15210054,0,911
1,AK,2301,5,CM,,2010,1,0,2021,22709,0,0
1,AK,2301,5,CM,,2010,2,0,2021,8976,0,0
1,AK,2301,5,DF,,2010,1,0,2021,25499,0,0
1,AK,2301,5,NL,,2010,1,0,2021,23046,0,0
1,AK,2301,5,OT,,2010,1,0,2021,15046,0,0
1,AK,2303,5,CO,,2010,1,0,2021,167356,0,0
1,AK,2303,5,CO,,2010,2,0,2021,21700,0,0
1,AK,2303,6,MX,,2010,1,0,2021,281592,0,0
1,AK,2304,5,AG,,2010,1,0,2021,135256,0,0
1,AK,2304,5,CH,,2010,1,0,2021,122067,0,0
1,AK,2304,5,CM,,2010,1,0,2021,421517,0,0
1,AK,2304,5,CM,,2010,2,0,2021,811331,0,0
1,AK,2304,5,CO,,2010,1,0,2021,47930,0,0
1,AK,2304,5,CO,,2010,2,0,2021,19192,0,0
1,AK,2304,5,DF,,2010,1,0,2021,69075,0,0
1,AK,2304,5,DF,,2010,2,0,2021,157569,0,0
1,AK,2304,5,GT,,2010,1,0,2021,2943740,0,0
1,AK,2304,5,GT,,2010,2,0,2021,71280,0,0
1,AK,2304,5,HG,,2010,1,0,2021,11674,0,0
1,AK,2304,5,JA,,2010,1,0,2021,494831,0,0
1,AK,2304,5,JA,,2010,2,0,2021,100672,0,0
1,AK,2304,5,MX,,2010,1,0,2021,988107,0,0
1,AK,2304,5,MX,,2010,2,0,2021,1887396,0,0
1,AK,2304,5,NL,,2010,1,0,2021,4439402,0,0
1,AK,2304,5,NL,,2010,2,0,2021,4709380,0,0
1,AK,2304,5,OT,,2010,1,0,2021,90755,0,0
1,AK,2304,5,PU,,2010,1,0,2021,304179,0,0
1,AK,2304,5,PU,,2010,1,1,2021,95964,0,0
1,AK,2304,5,PU,,2010,2,0,2021,13711,0,0
1,AK,2304,5,QR,,2010,1,0,2021,47436,0,0
1,AK,2304,5,QT,,2010,1,0,2021,188987,0,0
1,AK,2304,5,QT,,2010,2,0,2021,70452,0,0
1,AK,2304,5,SL,,2010,1,0,2021,193882,0,0
1,AK,2304,5,SL,,2010,2,0,2021,279304,0,0
1,AK,2304,5,TL,,2010,1,0,2021,6918,0,0
1,AK,2304,5,TL,,2010,2,0,2021,478249,0,0
1,AK,2304,5,TM,,2010,1,0,2021,195353,0,0
1,AK,2304,5,VE,,2010,1,0,2021,82300,0,0
1,AK,2304,5,VE,,2010,2,0,2021,9150,0,0
1,AK,2304,5,ZA,,2010,1,0,2021,21735,0,0
1,AK,2304,6,MX,,2010,1,0,2021,146867,0,0
1,AK,2304,6,MX,,2010,2,0,2021,44252,0,0
1,AK,2304,6,NL,,2010,1,0,2021,491109,0,0
1,AK,2304,6,NL,,2010,1,1,2021,10000,0,0
1,AK,2304,6,PU,,2010,1,0,2021,42040,0,0
1,AK,2304,6,QT,,2010,1,0,2021,34513,0,0
1,AK,2304,8,JA,,2010,1,X,2021,9376,0,0
1,AK,2304,8,NL,,2010,1,X,2021,12722,0,0
1,AK,2304,8,TM,,2010,1,X,2021,8860,0,0
1,AK,2305,5,CH,,2010,1,0,2021,6718,0,0
1,AK,2305,5,CH,,2010,2,0,2021,2765,0,0
1,AK,2305,5,CL,,2010,2,0,2021,53925,0,0
1,AK,2305,5,CM,,2010,1,0,2021,7692,0,0
1,AK,2305,5,CO,,2010,2,0,2021,408826,0,0
1,AK,2305,5,DF,,2010,1,0,2021,172266,0,0
1,AK,2305,5,GT,,2010,2,0,2021,4806,0,0
1,AK,2305,5,JA,,2010,1,0,2021,84726,0,0
1,AK,2305,5,MI,,2010,2,0,2021,5315,0,0
1,AK,2305,5,MX,,2010,1,0,2021,65104,0,0
1,AK,2305,5,NL,,2010,1,0,2021,351826,0,0
1,AK,2305,5,NL,,2010,2,0,2021,267792,0,0
1,AK,2305,5,OT,,2010,2,0,2021,385417,0,0
1,AK,2305,5,SI,,2010,2,0,2021,324000,0,0
1,AK,2305,5,SL,,2010,2,0,2021,5600,0,0
1,AK,2305,5,TB,,2010,1,0,2021,28844,0,0
1,AK,2305,5,TB,,2010,2,0,2021,151491,0,0
1,AK,2305,5,TM,,2010,1,0,2021,56033,0,0
1,AK,2305,5,TM,,2010,2,0,2021,363903,0,0
1,AK,2305,5,VE,,2010,1,0,2021,8070,0,0
1,AK,2305,8,NL,,2010,1,X,2021,25480,0,0
1,AK,2401,5,CH,,2010,1,0,2021,93640,0,0
1,AK,2401,5,CH,,2010,2,0,2021,6977,0,0
1,AK,2401,5,DG,,2010,1,0,2021,45390,0,0
1,AK,2401,5,DG,,2010,2,0,2021,269468,0,0
1,AK,2402,3,XX,,2010,2,0,2021,8694,286,0
1,AK,2402,5,CH,,2010,1,0,2021,56706,0,0
1,AK,2402,5,JA,,2010,1,0,2021,9072,0,0
1,AK,2402,5,MX,,2010,1,0,2021,3278,0,0
1,AK,2402,5,MX,,2010,1,1,2021,35000,0,0
1,AK,2402,5,SO,,2010,1,0,2021,26302,0,0
1,AK,2402,6,NL,,2010,1,0,2021,25154,0,0
1,AK,2403,5,ZA,,2010,1,0,2021,47853,0,0
1,AK,2404,8,CH,,2010,1,X,2021,18461,0,0
1,AK,2404,8,CH,,2010,2,X,2021,11988,0,0
1,AK,2506,5,BC,,2010,1,0,2021,420945,0,0
1,AK,2506,5,BC,,2010,2,0,2021,182604,0,0
1,AK,2506,5,BS,,2010,1,0,2021,4743,0,0
1,AK,2506,5,QT,,2010,1,0,2021,19141,0,0
1,AK,2506,8,BC,,2010,2,X,2021,3000,0,0
1,AK,2507,5,BC,,2010,1,0,2021,10300,0,0
1,AK,2507,5,BC,,2010,2,0,2021,28446,0,0
1,AK,2507,5,JA,,2010,1,0,2021,28347,0,0
1,AK,2507,5,SO,,2010,2,0,2021,4160,0,0
1,AK,2601,5,SO,,2010,1,0,2021,13656,0,0
1,AK,2604,5,JA,,2010,2,0,2021,12446,0,0
1,AK,2604,5,QT,,2010,1,0,2021,7000,0,0
1,AK,2604,5,SI,,2010,2,0,2021,5425,0,0
1,AK,2604,5,SO,,2010,1,0,2021,264982,0,0
1,AK,2604,5,SO,,2010,2,0,2021,2545,0,0
1,AK,2604,6,JA,,2010,1,0,2021,45472,0,0
1,AK,2608,5,BC,,2010,1,0,2021,101040,0,0
1,AK,2608,5,DF,,2010,1,0,2021,26870,0,0
1,AK,2720,3,XX,,2010,1,0,2021,11180,29,0
1,AK,29XX,3,,XC,1220,1,X,2021,11679,22,1063
1,AK,3001,5,,XC,1220,1,X,2021,7722,0,158
1,AK,3001,5,,XC,1220,2,X,2021,14807,0,270
1,AK,3001,5,,XO,1220,1,X,2021,3175,0,69
1,AK,3002,5,,XY,1220,2,X,2021,9629,0,0
1,AK,3004,5,,XC,1220,1,X,2021,32424211,0,599121
1,AK,3004,5,,XC,1220,2,X,2021,755770,0,11298
1,AK,3004,5,,XY,1220,1,X,2021,148057,0,2097
1,AK,3004,5,,XY,1220,2,X,2021,21662,0,644
1,AK,3009,5,,XC,1220,1,X,2021,2344497,0,26743
1,AK,3009,5,,XC,1220,2,X,2021,327330,0,3241
1,AK,3019,5,,XC,1220,1,X,2021,1424520,0,26678
1,AK,3019,5,,XC,1220,2,X,2021,3736,0,39
1,AK,3020,5,,XC,1220,1,X,2021,684580,0,2005
1,AK,3023,5,,XC,1220,1,X,2021,1680897,0,36045
1,AK,30XX,1,,XC,1220,1,X,2021,438477,4163636,4340
1,AK,30XX,1,XX,,2010,1,1,2021,71950,25946,0
1,AK,30XX,3,,XC,1220,1,X,2021,166067,5040,6077
1,AK,30XX,3,,XQ,1220,1,X,2021,110839,68038,1406
1,AK,3101,5,,XC,1220,1,X,2021,424674,0,9270
1,AK,3101,5,,XY,1220,1,X,2021,34494,0,676
1,AK,3102,8,,XC,1220,1,X,2021,561453,0,8099
1,AK,3103,5,,XA,1220,2,X,2021,532188,0,0
1,AK,3103,5,,XC,1220,1,X,2021,53270976,0,905461
1,AK,3103,5,,XC,1220,2,X,2021,93022,0,1062
1,AK,3103,5,,XY,1220,1,X,2021,223878,0,4388
1,AK,3104,5,,XA,1220,1,X,2021,61770,0,0
1,AK,3104,5,,XA,1220,2,X,2021,8581,0,244
1,AK,3104,5,,XC,1220,1,X,2021,112267,0,973
1,AK,3104,5,,XC,1220,2,X,2021,46150,0,1786
1,AK,3104,5,,XW,1220,1,X,2021,36580,0,0
1,AK,3104,5,,XY,1220,1,X,2021,10915967,0,155036
1,AK,3104,5,,XY,1220,2,X,2021,1606911,0,18067
1,AK,3105,8,,XC,1220,1,X,2021,107628,0,1475
1,AK,3106,5,,XC,1220,1,X,2021,17287104,0,297034
1,AK,3106,5,,XC,1220,2,X,2021,10808,0,86
1,AK,3106,5,,XY,1220,1,X,2021,36178,0,708
1,AK,3115,8,,XC,1220,1,X,2021,30929,0,423
1,AK,3126,5,,XC,1220,1,X,2021,401679,0,6987
1,AK,3126,5,,XY,1220,1,X,2021,22364765,0,316925
1,AK,3126,8,,XA,1220,1,X,2021,16087,0,15
1,AK,3126,8,,XC,1220,1,X,2021,1244948,0,10025
1,AK,31XX,1,,XB,1220,1,X,2021,2093357,484051,32356
1,AK,31XX,1,,XC,1220,1,X,2021,521248515,270245740,703248
1,AK,31XX,3,,XC,1220,1,X,2021,1442002,36473,95088
1,AK,31XX,3,,XY,1220,1,X,2021,345460,838,1582
1,AK,31XX,3,XX,,2010,2,0,2021,17097,78,0
1,AK,3302,5,,XC,1220,1,X,2021,1859315,0,5092
1,AK,3310,5,,XA,1220,1,X,2021,351478,0,3917
1,AK,3310,5,,XA,1220,2,X,2021,557183,0,12749
1,AK,3310,5,,XY,1220,1,X,2021,1955154,0,3495
1,AK,33XX,3,,XY,1220,1,X,2021,140880,1270,3571
1,AK,3401,5,,XM,1220,1,X,2021,266066,0,5064
1,AK,3401,5,,XM,1220,2,X,2021,11362,0,222
1,AK,3401,5,,XY,1220,1,X,2021,15114,0,296
1,AK,3401,8,,XM,1220,1,X,2021,16695,0,327
1,AK,3403,5,,XS,1220,1,X,2021,37922,0,1414
1,AK,3403,5,,XS,1220,2,X,2021,12158,0,240
1,AK,34XX,3,,XM,1220,1,X,2021,82451,3658,1984
1,AK,34XX,3,,XO,1220,1,X,2021,262949,236,6713
1,AK,3501,3,,XA,1220,1,X,2021,120735,1778,1959
1,AK,3501,3,,XM,1220,1,X,2021,16967,61,379
1,AK,35XX,3,,XA,1220,1,X,2021,32335,146,1243
1,AK,3801,5,,XO,1220,1,X,2021,2438796,0,46808
1,AK,3802,5,,XC,1220,1,X,2021,61798,0,847
1,AK,3802,5,,XO,1220,1,X,2021,413440,0,11831
1,AK,3802,5,,XO,1220,2,X,2021,15486,0,530
1,AK,4101,3,,XC,1220,1,X,2021,4097,15,79
1,AK,4101,3,,XO,1220,1,X,2021,5163593,1290,19852
1,AK,4101,3,,XO,1220,2,X,2021,11034,68,304
1,AK,4101,3,,XQ,1220,1,X,2021,22514,104,242
1,AK,4101,3,,XQ,1220,2,X,2021,141252,145,348
1,AK,4102,3,,XO,1220,1,X,2021,4008,84,78
1,AK,41XX,3,,XO,1220,2,X,2021,3406,11,0
1,AK,41XX,3,XX,,2010,1,0,2021,399760,13586,0
1,AK,4504,3,,XB,1220,1,X,2021,5542501,1207657,123752
1,AK,4504,8,,XB,1220,1,X,2021,611925,0,13406
1,AK,5203,1,XX,,2010,1,1,2021,8075,64,0
1,AK,52XX,3,XX,,2010,1,0,2021,76336,418,0
1,AK,55XX,3,XX,,2010,1,0,2021,2725,36,0
1,AK,70XX,5,,XC,1220,1,X,2021,121944,0,4283
1,AK,70XX,5,,XO,1220,2,X,2021,5588,0,190
1,AK,70XX,8,,XA,1220,1,X,2021,15934,0,505
1,AK,70XX,8,,XC,1220,1,X,2021,34209,0,2041
1,AK,70XX,8,,XM,1220,1,X,2021,8341,0,190
1,AK,70XX,8,,XO,1220,1,X,2021,3016,0,113
1,AK,70XX,8,,XO,1220,2,X,2021,4346,0,244
1,AK,70XX,8,,XQ,1220,1,X,2021,7281,0,457
1,AK,70XX,8,,XY,1220,1,X,2021,3081,0,32
1,AL,0101,5,,XB,1220,1,X,2021,7135,0,146
1,AL,0101,5,,XO,1220,1,X,2021,8602,0,169
1,AL,0104,5,,XQ,1220,1,X,2021,5053,0,627
1,AL,0106,5,,XB,1220,1,X,2021,5296611,0,159643
1,AL,0106,5,,XB,1220,2,X,2021,854097,0,6417
1,AL,0115,5,,XB,1220,1,X,2021,4021246,0,177342
1,AL,0115,5,,XB,1220,2,X,2021,1089100,0,18703
1,AL,0115,5,,XQ,1220,1,X,2021,9713,0,0
1,AL,0207,5,,XQ,1220,1,X,2021,29977,0,586
1,AL,0207,5,,XQ,1220,2,X,2021,4592,0,89
1,AL,0209,5,,XQ,1220,1,X,2021,148585,0,2918
1,AL,0212,5,,XQ,1220,1,X,2021,90699,0,2676
1,AL,0701,5,,XO,1220,1,X,2021,1661157,0,29621
1,AL,0701,5,,XO,1220,2,X,2021,60893,0,1021
1,AL,0704,5,,XO,1220,1,X,2021,55713,0,883
1,AL,0704,5,,XO,1220,2,X,2021,25400,0,496
1,AL,0708,5,,XA,1220,1,X,2021,7338,0,982
1,AL,0708,5,,XA,1220,2,X,2021,4347,0,139
1,AL,0708,5,,XM,1220,1,X,2021,24834,0,402
1,AL,0708,5,,XO,1220,1,X,2021,113829110,0,936772
1,AL,0708,5,,XO,1220,2,X,2021,4398407,0,61962
1,AL,0708,5,,XQ,1220,1,X,2021,1261618,0,32352
1,AL,0708,5,,XQ,1220,2,X,2021,53844,0,542
1,AL,0712,5,,XA,1220,1,X,2021,43306,0,3730
1,AL,0712,5,,XA,1220,2,X,2021,3359,0,429
1,AL,0712,5,,XB,1220,1,X,2021,122829,0,10725
1,AL,0712,5,,XC,1220,1,X,2021,129401,0,9481
1,AL,0712,5,,XC,1220,2,X,2021,183803,0,2285
1,AL,0712,5,,XM,1220,1,X,2021,237726,0,17353
1,AL,0712,5,,XM,1220,2,X,2021,27528,0,142
1,AL,0712,5,,XO,1220,1,X,2021,1520994,0,81891
1,AL,0712,5,,XO,1220,2,X,2021,182889,0,4122
1,AL,0712,5,,XQ,1220,1,X,2021,38958419,0,788367
1,AL,0712,5,,XQ,1220,2,X,2021,11092885,0,143712
1,AL,0712,6,,XO,1220,1,X,2021,7056826,0,173571
1,AL,0712,6,,XQ,1220,1,X,2021,1255054,0,33994
1,AL,07XX,1,,XQ,1220,2,X,2021,39745,46410,3580
1,AL,07XX,3,,XA,1220,1,X,2021,6836,136,238
1,AL,07XX,3,,XB,1220,1,X,2021,20209,11471,2441
1,AL,07XX,3,,XC,1220,1,X,2021,18140,16,306
1,AL,07XX,3,,XO,1220,1,X,2021,63401,20913,1070
1,AL,07XX,3,,XO,1220,2,X,2021,6043,10,0
1,AL,07XX,3,,XQ,1220,1,X,2021,377816,3834,8495
1,AL,07XX,3,,XQ,1220,2,X,2021,161457,972,2091
1,AL,0901,5,,XA,1220,1,X,2021,56277,0,555
1,AL,0901,5,,XB,1220,1,X,2021,21401,0,1209
1,AL,0901,5,,XB,1220,2,X,2021,9235,0,293
1,AL,0901,5,,XC,1220,1,X,2021,38755,0,787
1,AL,0901,5,,XC,1220,2,X,2021,8206,0,149
1,AL,0901,5,,XM,1220,1,X,2021,33285,0,769
1,AL,0901,5,,XO,1220,1,X,2021,517044729,0,5576086
1,AL,0901,5,,XO,1220,2,X,2021,14714074,0,278750
1,AL,0901,5,,XQ,1220,1,X,2021,339578,0,8867
1,AL,0901,5,,XQ,1220,2,X,2021,149454,0,2826
1,AL,0901,5,,XS,1220,1,X,2021,3132,0,61
1,AL,0901,6,,XA,1220,1,X,2021,459538,0,21757
1,AL,0901,6,,XA,1220,2,X,2021,62254,0,84
1,AL,0901,6,,XM,1220,1,X,2021,217674,0,3811
1,AL,0901,6,,XO,1220,1,X,2021,4825563,0,151019
1,AL,0901,6,,XO,1220,2,X,2021,248372,0,3944
1,AL,0901,6,,XQ,1220,1,X,2021,973204,0,14089
1,AL,0901,6,,XQ,1220,2,X,2021,249546,0,1464
1,AL,0901,8,,XO,1220,1,X,2021,94342,0,0
1,AL,0901,8,,XO,1220,2,X,2021,323011,0,0
1,AL,09XX,3,,XO,1220,1,X,2021,484630,4252,18225
1,AL,09XX,3,,XO,1220,2,X,2021,238336,445,4405
1,AL,09XX,3,,XQ,1220,1,X,2021,13334,139,136
1,AL,09XX,3,,XQ,1220,2,X,2021,376572,5378,879
1,AL,10XX,1,,XW,1220,1,X,2021,10372876,19888136,1995
1,AL,10XX,3,XX,,2010,1,0,2021,4890,88,0
1,AL,11XX,3,XX,,2010,1,0,2021,6013,230,0
1,AL,13XX,1,XX,,2010,1,0,2021,23511656,1352516,0
1,AL,13XX,1,XX,,2010,1,1,2021,45000,59875,0
1,AL,14XX,1,XX,,2010,1,1,2021,74241,19958,0
1,AL,16XX,1,XX,,2010,1,1,2021,29764,22033,0
1,AL,1704,3,,XA,1220,1,X,2021,9537,34,247
1,AL,1704,3,,XO,1220,1,X,2021,59226,256,1156
1,AL,1704,3,,XQ,1220,1,X,2021,28051,102,397
1,AL,17XX,1,XX,,2010,1,0,2021,202751169,11580796,0
1,AL,17XX,1,XX,,2010,1,1,2021,47593329,2628761,0
1,AL,17XX,3,,XQ,1220,1,X,2021,651199,1029,12682
1,AL,17XX,3,XX,,2010,1,0,2021,5377,28,0
1,AL,17XX,3,XX,,2010,2,0,2021,73803,452,0
1,AL,17XX,3,XX,,2010,2,1,2021,2570,20,0
1,AL,18XX,1,XX,,2010,1,0,2021,3729000,9918463,0
1,AL,18XX,1,XX,,2010,1,1,2021,1979525,1569421,0
1,AL,19XX,1,XX,,2010,1,0,2021,407286320,433367432,0
1,AL,19XX,1,XX,,2010,1,1,2021,41830644,88830116,0
1,AL,19XX,1,XX,,2010,2,0,2021,29365844,30866606,0
1,AL,19XX,1,XX,,2010,2,1,2021,9061275,13342708,0
1,AL,19XX,3,,XO,1220,1,X,2021,14714,125,178
1,AL,19XX,3,,XQ,1220,1,X,2021,122415,1040,2399
1,AL,19XX,3,XX,,2010,1,0,2021,15933,149,0
1,AL,19XX,3,XX,,2010,2,0,2021,6195,1,0
1,AL,19XX,8,,XA,1220,1,X,2021,132292,0,0
1,AL,2006,3,,XM,1220,2,X,2021,4192,2,8
1,AL,2006,3,,XO,1220,1,X,2021,82464,77,1611
1,AL,2006,3,,XQ,1220,1,X,2021,3193,40,62
1,AL,20XX,3,,XA,1220,1,X,2021,5501000,73939,37057
1,AL,20XX,3,,XA,1220,2,X,2021,1280748,4363,20914
1,AL,20XX,3,,XC,1220,1,X,2021,1837969,60147,17670
1,AL,20XX,3,,XC,1220,2,X,2021,298790,1112,4185
1,AL,20XX,3,,XM,1220,1,X,2021,214520,8098,3121
1,AL,20XX,3,,XM,1220,2,X,2021,14391,28,119
1,AL,20XX,3,,XO,1220,1,X,2021,19706913,65382,95423
1,AL,20XX,3,,XO,1220,2,X,2021,2657841,8220,27906
1,AL,20XX,3,,XQ,1220,1,X,2021,23225879,97937,129130
1,AL,20XX,3,,XQ,1220,2,X,2021,3682817,19367,19857
1,AL,20XX,3,XX,,2010,1,0,2021,9670007,48156,0
1,AL,20XX,3,XX,,2010,2,0,2021,1690638,10657,0
1,AL,20XX,8,,XA,1220,1,X,2021,182985,0,3581
1,AL,20XX,8,,XO,1220,1,X,2021,2806027,0,238
1,AL,20XX,8,,XQ,1220,1,X,2021,74311,0,335
1,AL,2301,5,CO,,2010,1,0,2021,1078270,0,0
1,AL,2301,5,DF,,2010,1,0,2021,44332,0,0
1,AL,2301,5,HG,,2010,1,0,2021,20616,0,0
1,AL,2301,5,MX,,2010,1,0,2021,36795,0,0
1,AL,2301,5,MX,,2010,2,0,2021,11548,0,0
1,AL,2301,5,NL,,2010,1,0,2021,4003259,0,0
1,AL,2301,5,OT,,2010,1,0,2021,395937,0,0
1,AL,2301,5,SL,,2010,1,0,2021,21987,0,0
1,AL,2301,5,SL,,2010,2,0,2021,8110,0,0
1,AL,2301,5,TM,,2010,1,0,2021,2511905,0,0
1,AL,2301,5,TM,,2010,2,0,2021,16157,0,0
1,AL,2301,5,ZA,,2010,1,0,2021,2560152,0,0
1,AL,2301,5,ZA,,2010,2,0,2021,530072,0,0
1,AL,2301,6,NL,,2010,1,0,2021,562147,0,0
1,AL,2301,6,TM,,2010,1,0,2021,1153128,0,0
1,AL,2301,6,TM,,2010,1,1,2021,13875,0,0
1,AL,2301,8,TM,,2010,1,X,2021,256497,0,0
1,AL,2302,5,HG,,2010,1,0,2021,21983,0,0
1,AL,2302,5,MX,,2010,1,0,2021,70000,0,0
1,AL,2303,5,CO,,2010,1,0,2021,8096308,0,0
1,AL,2303,5,CO,,2010,2,0,2021,501002,0,0
1,AL,2303,5,DF,,2010,1,0,2021,170547,0,0
1,AL,2303,5,DF,,2010,2,0,2021,3888,0,0
1,AL,2303,5,DG,,2010,1,0,2021,3610726,0,0
1,AL,2303,5,HG,,2010,1,0,2021,10036451,0,0
1,AL,2303,5,JA,,2010,1,0,2021,57255,0,0
1,AL,2303,5,MX,,2010,1,0,2021,9933271,0,0
1,AL,2303,5,MX,,2010,1,1,2021,61064,0,0
1,AL,2303,5,MX,,2010,2,0,2021,148326,0,0
1,AL,2303,5,MX,,2010,2,1,2021,4974,0,0
1,AL,2303,5,NL,,2010,1,0,2021,15600,0,0
1,AL,2303,5,SO,,2010,1,0,2021,33250,0,0
1,AL,2303,5,SO,,2010,2,0,2021,11165,0,0
1,AL,2303,6,CO,,2010,1,0,2021,23095220,0,0
1,AL,2303,6,DF,,2010,1,0,2021,35094,0,0
1,AL,2303,6,GT,,2010,1,0,2021,536145,0,0
1,AL,2303,6,JA,,2010,1,0,2021,103836,0,0
1,AL,2303,6,MX,,2010,1,0,2021,21143172,0,0
1,AL,2303,6,NL,,2010,1,0,2021,3521191,0,0
1,AL,2303,6,PU,,2010,1,0,2021,14239,0,0
1,AL,2304,3,XX,,2010,1,0,2021,156852,1110,0
1,AL,2304,3,XX,,2010,1,1,2021,6245,744,0
1,AL,2304,3,XX,,2010,2,0,2021,669602,1241,0
1,AL,2304,5,AG,,2010,1,0,2021,27097008,0,0
1,AL,2304,5,AG,,2010,1,1,2021,66120,0,0
1,AL,2304,5,AG,,2010,2,0,2021,1572745,0,0
1,AL,2304,5,BC,,2010,1,0,2021,46364,0,0
1,AL,2304,5,BC,,2010,2,0,2021,22785,0,0
1,AL,2304,5,CH,,2010,1,0,2021,2033167,0,0
1,AL,2304,5,CH,,2010,2,0,2021,603125,0,0
1,AL,2304,5,CL,,2010,1,0,2021,50934,0,0
1,AL,2304,5,CM,,2010,1,0,2021,3735644,0,0
1,AL,2304,5,CM,,2010,2,0,2021,1067848,0,0
1,AL,2304,5,CO,,2010,1,0,2021,44208989,0,0
1,AL,2304,5,CO,,2010,1,1,2021,5135069,0,0
1,AL,2304,5,CO,,2010,2,0,2021,1514008,0,0
1,AL,2304,5,DF,,2010,1,0,2021,12902729,0,0
1,AL,2304,5,DF,,2010,1,1,2021,98384,0,0
1,AL,2304,5,DF,,2010,2,0,2021,1503768,0,0
1,AL,2304,5,DG,,2010,1,0,2021,281741,0,0
1,AL,2304,5,GT,,2010,1,0,2021,133512362,0,0
1,AL,2304,5,GT,,2010,1,1,2021,519835,0,0
1,AL,2304,5,GT,,2010,2,0,2021,4849363,0,0
1,AL,2304,5,GT,,2010,2,1,2021,120744,0,0
1,AL,2304,5,HG,,2010,1,0,2021,114405626,0,0
1,AL,2304,5,HG,,2010,2,0,2021,18763,0,0
1,AL,2304,5,JA,,2010,1,0,2021,7429861,0,0
1,AL,2304,5,JA,,2010,1,1,2021,439720,0,0
1,AL,2304,5,JA,,2010,2,0,2021,829709,0,0
1,AL,2304,5,MI,,2010,1,0,2021,1651080,0,0
1,AL,2304,5,MI,,2010,1,1,2021,29747,0,0
1,AL,2304,5,MI,,2010,2,0,2021,55391,0,0
1,AL,2304,5,MO,,2010,1,0,2021,1679894,0,0
1,AL,2304,5,MX,,2010,1,0,2021,126937940,0,0
1,AL,2304,5,MX,,2010,1,1,2021,1326185,0,0
1,AL,2304,5,MX,,2010,2,0,2021,3484642,0,0
1,AL,2304,5,MX,,2010,2,1,2021,101256,0,0
1,AL,2304,5,NA,,2010,1,0,2021,3365,0,0
1,AL,2304,5,NL,,2010,1,0,2021,419946306,0,0
1,AL,2304,5,NL,,2010,1,1,2021,5548173,0,0
1,AL,2304,5,NL,,2010,2,0,2021,6644483,0,0
1,AL,2304,5,NL,,2010,2,1,2021,32809,0,0
1,AL,2304,5,OA,,2010,1,0,2021,15991,0,0
1,AL,2304,5,OT,,2010,1,0,2021,12812889,0,0
1,AL,2304,5,OT,,2010,1,1,2021,77640,0,0
1,AL,2304,5,OT,,2010,2,0,2021,3026400,0,0
1,AL,2304,5,PU,,2010,1,0,2021,10517154,0,0
1,AL,2304,5,PU,,2010,1,1,2021,7981707,0,0
1,AL,2304,5,PU,,2010,2,0,2021,1005266,0,0
1,AL,2304,5,QR,,2010,1,0,2021,372577,0,0
1,AL,2304,5,QT,,2010,1,0,2021,27305159,0,0
1,AL,2304,5,QT,,2010,1,1,2021,14015459,0,0
1,AL,2304,5,QT,,2010,2,0,2021,1621886,0,0
1,AL,2304,5,QT,,2010,2,1,2021,112000,0,0
1,AL,2304,5,SI,,2010,1,0,2021,405903,0,0
1,AL,2304,5,SL,,2010,1,0,2021,27257062,0,0
1,AL,2304,5,SL,,2010,1,1,2021,478734,0,0
